OrderID,CustomerID,OrderDateTime,DeliveryDateTime,TotalAmount,DeliveryStatus
2099,117,10/3/2024 2:04,10/3/2024 2:16,1442,Delivered
2100,178,10/19/2024 2:29,10/19/2024 2:44,164,Delivered
2101,227,11/17/2024 5:14,11/17/2024 5:31,962,Delivered
2102,253,10/26/2024 8:11,10/26/2024 8:19,1026,Delivered
2103,280,10/23/2024 19:34,10/23/2024 19:43,1261,Delivered
2104,173,10/27/2024 0:58,10/27/2024 1:13,560,Delivered
2105,261,11/16/2024 1:52,,914,Cancelled
2106,99,10/12/2024 9:18,10/12/2024 9:26,965,Delivered
2107,44,11/9/2024 12:00,11/9/2024 12:10,140,Delivered
2108,169,9/30/2024 19:25,9/30/2024 19:42,914,Delivered
2109,18,10/15/2024 4:44,10/15/2024 5:01,1014,Delivered
2110,66,10/21/2024 15:06,10/21/2024 15:17,967,Delivered
2111,142,10/26/2024 2:14,10/26/2024 2:29,1177,Delivered
2112,93,11/3/2024 1:46,11/3/2024 2:01,612,Delivered
2113,206,11/2/2024 20:07,11/2/2024 20:20,1042,Delivered
2114,204,11/2/2024 14:13,11/2/2024 14:22,564,Delivered
2115,264,10/25/2024 22:20,10/25/2024 22:37,245,Delivered
2116,12,11/23/2024 4:00,11/23/2024 4:16,613,Delivered
2117,222,11/11/2024 3:42,11/11/2024 3:52,659,Delivered
2118,21,10/23/2024 8:50,10/23/2024 9:02,732,Delivered
2119,211,10/11/2024 10:22,10/11/2024 10:32,530,Delivered
2120,114,10/4/2024 16:03,10/4/2024 16:17,656,Delivered
2121,69,10/14/2024 19:57,10/14/2024 20:09,1173,Delivered
2122,3,10/24/2024 17:25,10/24/2024 17:34,1294,Delivered
2123,213,11/1/2024 1:24,11/1/2024 1:38,1437,Delivered
2124,168,10/27/2024 2:49,10/27/2024 2:59,650,Delivered
2125,193,10/26/2024 2:47,10/26/2024 3:00,306,Delivered
2126,138,10/27/2024 1:28,10/27/2024 1:37,990,Delivered
2127,71,11/5/2024 23:12,11/5/2024 23:24,1078,Delivered
2128,60,9/27/2024 11:52,9/27/2024 12:07,637,Delivered
2129,2,11/17/2024 12:37,11/17/2024 12:50,1486,Delivered
2130,89,11/22/2024 0:41,11/22/2024 0:50,428,Delivered
2131,268,10/11/2024 1:25,10/11/2024 1:36,865,Delivered
2132,221,11/21/2024 13:39,11/21/2024 13:53,832,Delivered
2133,58,10/10/2024 8:53,10/10/2024 9:06,1405,Delivered
2134,83,11/2/2024 0:10,11/2/2024 0:19,1159,Delivered
2135,51,10/24/2024 2:07,10/24/2024 2:20,1418,Delivered
2136,132,10/10/2024 12:39,10/10/2024 12:56,1032,Delivered
2137,18,11/9/2024 21:03,11/9/2024 21:18,694,Delivered
2138,28,10/22/2024 2:38,10/22/2024 2:52,138,Delivered
2139,118,10/24/2024 8:49,10/24/2024 9:06,648,Delivered
2140,189,10/10/2024 2:17,10/10/2024 2:29,677,Delivered
2141,254,11/14/2024 18:17,11/14/2024 18:29,951,Delivered
2142,88,10/18/2024 13:48,,898,Cancelled
2143,33,11/17/2024 20:48,11/17/2024 20:58,652,Delivered
2144,159,10/1/2024 16:28,10/1/2024 16:45,1488,Delivered
2145,292,11/14/2024 5:42,11/14/2024 5:50,1212,Delivered
2146,37,10/30/2024 17:43,10/30/2024 17:53,591,Delivered
2147,15,10/1/2024 5:58,10/1/2024 6:10,570,Delivered
2148,208,11/13/2024 13:51,11/13/2024 14:01,409,Delivered
2149,262,10/22/2024 21:37,10/22/2024 21:52,717,Delivered
2150,133,11/8/2024 18:49,11/8/2024 18:58,364,Delivered
2151,176,10/23/2024 19:16,10/23/2024 19:33,747,Delivered
2152,233,11/23/2024 5:18,11/23/2024 5:30,907,Delivered
2153,191,11/10/2024 22:16,11/10/2024 22:27,636,Delivered
2154,290,10/17/2024 20:02,10/17/2024 20:14,808,Delivered
2155,59,11/7/2024 12:41,11/7/2024 12:54,1155,Delivered
2156,57,11/15/2024 6:50,11/15/2024 7:02,1084,Delivered
2157,255,11/19/2024 17:40,11/19/2024 17:48,751,Delivered
2158,256,11/13/2024 5:19,11/13/2024 5:32,1487,Delivered
2159,173,11/11/2024 6:00,11/11/2024 6:10,679,Delivered
2160,163,10/7/2024 9:57,10/7/2024 10:11,808,Delivered
2161,107,10/18/2024 23:42,10/18/2024 23:59,205,Delivered
2162,231,11/8/2024 9:41,11/8/2024 9:49,978,Delivered
2163,104,10/23/2024 14:22,10/23/2024 14:31,729,Delivered
2164,39,11/21/2024 11:19,11/21/2024 11:27,1003,Delivered
2165,94,10/9/2024 5:16,10/9/2024 5:25,1499,Delivered
2166,300,11/19/2024 15:06,11/19/2024 15:20,1440,Delivered
2167,104,10/11/2024 22:49,10/11/2024 22:58,1139,Delivered
2168,217,10/15/2024 3:17,10/15/2024 3:34,1298,Delivered
2169,146,11/22/2024 6:16,11/22/2024 6:24,500,Delivered
2170,44,10/3/2024 14:24,10/3/2024 14:37,1051,Delivered
2171,94,9/29/2024 6:30,9/29/2024 6:40,506,Delivered
2172,259,10/11/2024 13:29,10/11/2024 13:40,938,Delivered
2173,270,11/4/2024 20:21,11/4/2024 20:34,880,Delivered
2174,91,10/5/2024 5:35,10/5/2024 5:45,356,Delivered
2175,260,11/21/2024 4:57,11/21/2024 5:13,319,Delivered
2176,42,11/3/2024 4:11,11/3/2024 4:22,1155,Delivered
2177,112,10/21/2024 6:06,,319,Cancelled
2178,39,10/20/2024 16:37,10/20/2024 16:54,458,Delivered
2179,148,10/19/2024 23:21,10/19/2024 23:35,266,Delivered
2180,122,11/15/2024 0:37,11/15/2024 0:49,1021,Delivered
2181,139,10/11/2024 14:06,10/11/2024 14:23,246,Delivered
2182,163,11/4/2024 9:07,11/4/2024 9:15,954,Delivered
2183,48,10/4/2024 0:51,10/4/2024 1:06,1315,Delivered
2184,139,11/20/2024 16:37,11/20/2024 16:54,271,Delivered
2185,38,10/1/2024 1:12,10/1/2024 1:22,125,Delivered
2186,283,10/13/2024 11:50,10/13/2024 11:58,993,Delivered
2187,217,11/16/2024 12:24,11/16/2024 12:35,1414,Delivered
2188,280,11/1/2024 16:47,11/1/2024 16:57,1004,Delivered
2189,106,11/14/2024 23:01,11/14/2024 23:13,1000,Delivered
2190,30,11/10/2024 23:54,11/11/2024 0:07,1071,Delivered
2191,204,11/3/2024 21:14,11/3/2024 21:26,1186,Delivered
2192,96,11/1/2024 21:47,11/1/2024 22:00,861,Delivered
2193,199,10/28/2024 9:23,10/28/2024 9:36,175,Delivered
2194,143,10/17/2024 14:32,10/17/2024 14:42,1221,Delivered
2195,251,10/22/2024 9:19,10/22/2024 9:27,397,Delivered
2196,149,11/20/2024 7:50,11/20/2024 8:02,1191,Delivered
2197,94,11/10/2024 3:43,11/10/2024 3:52,272,Delivered
2198,191,11/10/2024 18:42,11/10/2024 18:53,787,Delivered
2199,111,11/3/2024 22:33,11/3/2024 22:47,620,Delivered
2200,233,10/5/2024 4:01,10/5/2024 4:11,1135,Delivered
2201,96,10/21/2024 13:39,10/21/2024 13:47,640,Delivered
2202,145,10/27/2024 21:58,,384,Cancelled
2203,190,11/6/2024 3:40,11/6/2024 3:51,797,Delivered
2204,167,10/8/2024 23:32,10/8/2024 23:43,145,Delivered
2205,294,10/14/2024 14:51,10/14/2024 15:01,1098,Delivered
2206,257,11/18/2024 16:05,11/18/2024 16:19,561,Delivered
2207,199,10/3/2024 11:34,10/3/2024 11:48,376,Delivered
2208,105,11/16/2024 7:44,11/16/2024 7:59,771,Delivered
2209,195,10/8/2024 19:32,,1074,Cancelled
2210,296,10/15/2024 12:08,10/15/2024 12:21,1098,Delivered
2211,101,10/4/2024 0:36,10/4/2024 0:48,802,Delivered
2212,52,11/10/2024 17:12,11/10/2024 17:27,1105,Delivered
2213,207,10/12/2024 8:55,10/12/2024 9:10,590,Delivered
2214,286,10/15/2024 10:59,10/15/2024 11:07,1453,Delivered
2215,100,11/18/2024 13:12,11/18/2024 13:29,610,Delivered
2216,253,10/15/2024 7:26,10/15/2024 7:35,810,Delivered
2217,281,9/28/2024 14:09,9/28/2024 14:19,514,Delivered
2218,124,11/13/2024 1:41,11/13/2024 1:52,1212,Delivered
2219,292,11/7/2024 4:59,11/7/2024 5:13,1003,Delivered
2220,148,10/30/2024 2:55,10/30/2024 3:03,1115,Delivered
2221,41,11/8/2024 4:58,11/8/2024 5:11,1441,Delivered
2222,208,11/1/2024 6:39,11/1/2024 6:52,130,Delivered
2223,292,10/3/2024 7:41,10/3/2024 7:52,458,Delivered
2224,229,10/16/2024 21:49,10/16/2024 21:58,866,Delivered
2225,178,10/6/2024 1:08,10/6/2024 1:23,469,Delivered
2226,119,11/18/2024 8:25,11/18/2024 8:38,1119,Delivered
2227,120,11/15/2024 7:01,11/15/2024 7:15,227,Delivered
2228,54,11/15/2024 21:14,11/15/2024 21:27,205,Delivered
2229,151,10/2/2024 16:43,10/2/2024 16:57,467,Delivered
2230,1,10/5/2024 8:25,10/5/2024 8:36,1363,Delivered
2231,208,10/20/2024 18:08,10/20/2024 18:23,1182,Delivered
2232,244,11/21/2024 12:32,11/21/2024 12:44,1353,Delivered
2233,46,10/3/2024 1:37,10/3/2024 1:51,1460,Delivered
2234,240,10/6/2024 18:52,10/6/2024 19:09,927,Delivered
2235,236,10/16/2024 17:43,10/16/2024 17:58,1013,Delivered
2236,1,10/14/2024 1:41,10/14/2024 1:51,1200,Delivered
2237,114,10/31/2024 17:39,,874,Cancelled
2238,147,11/16/2024 21:36,11/16/2024 21:52,369,Delivered
2239,160,10/7/2024 3:18,10/7/2024 3:33,360,Delivered
2240,246,10/4/2024 10:55,10/4/2024 11:03,1104,Delivered
2241,27,11/22/2024 12:32,11/22/2024 12:49,503,Delivered
2242,137,11/2/2024 0:55,11/2/2024 1:03,811,Delivered
2243,153,11/22/2024 23:28,11/22/2024 23:36,641,Delivered
2244,50,11/1/2024 21:32,11/1/2024 21:40,408,Delivered
2245,55,10/20/2024 21:59,10/20/2024 22:10,947,Delivered
2246,260,11/1/2024 2:57,11/1/2024 3:14,970,Delivered
2247,279,10/9/2024 2:02,10/9/2024 2:12,637,Delivered
2248,126,11/9/2024 17:59,11/9/2024 18:12,1122,Delivered
2249,291,10/6/2024 12:19,10/6/2024 12:34,433,Delivered
2250,280,10/25/2024 9:01,10/25/2024 9:11,1089,Delivered
2251,112,10/15/2024 14:01,10/15/2024 14:18,440,Delivered
2252,59,10/27/2024 16:16,10/27/2024 16:29,1007,Delivered
2253,151,9/30/2024 23:40,9/30/2024 23:52,207,Delivered
2254,152,11/18/2024 4:15,11/18/2024 4:27,1054,Delivered
2255,161,11/18/2024 15:41,11/18/2024 15:55,838,Delivered
2256,198,11/11/2024 21:53,11/11/2024 22:03,880,Delivered
2257,228,10/7/2024 4:53,10/7/2024 5:10,932,Delivered
2258,297,11/13/2024 15:24,11/13/2024 15:34,1118,Delivered
2259,191,10/28/2024 14:36,10/28/2024 14:46,742,Delivered
2260,163,10/7/2024 16:45,10/7/2024 17:01,416,Delivered
2261,2,10/3/2024 11:28,10/3/2024 11:41,513,Delivered
2262,143,10/15/2024 11:38,10/15/2024 11:53,1112,Delivered
2263,108,10/9/2024 20:51,10/9/2024 21:01,1054,Delivered
2264,6,10/22/2024 23:55,10/23/2024 0:12,318,Delivered
2265,194,9/27/2024 1:40,9/27/2024 1:57,1337,Delivered
2266,41,9/30/2024 21:10,9/30/2024 21:24,234,Delivered
2267,290,11/8/2024 15:32,,512,Cancelled
2268,24,10/25/2024 1:31,10/25/2024 1:43,851,Delivered
2269,188,11/21/2024 11:37,11/21/2024 11:52,671,Delivered
2270,44,11/12/2024 6:21,11/12/2024 6:34,848,Delivered
2271,37,10/14/2024 20:26,10/14/2024 20:42,1457,Delivered
2272,202,9/28/2024 19:07,9/28/2024 19:17,361,Delivered
2273,259,10/11/2024 18:12,10/11/2024 18:26,532,Delivered
2274,194,11/7/2024 12:43,11/7/2024 12:55,903,Delivered
2275,79,11/17/2024 2:26,11/17/2024 2:39,321,Delivered
2276,155,10/4/2024 3:16,10/4/2024 3:25,384,Delivered
2277,34,11/13/2024 14:39,11/13/2024 14:56,342,Delivered
2278,238,10/19/2024 3:11,10/19/2024 3:26,951,Delivered
2279,112,10/25/2024 20:51,10/25/2024 21:03,160,Delivered
2280,250,10/7/2024 15:11,10/7/2024 15:28,896,Delivered
2281,63,10/8/2024 4:18,10/8/2024 4:34,1445,Delivered
2282,77,11/22/2024 8:01,11/22/2024 8:14,964,Delivered
2283,202,10/20/2024 2:29,10/20/2024 2:45,1204,Delivered
2284,273,10/14/2024 7:43,10/14/2024 8:00,658,Delivered
2285,286,10/9/2024 11:54,10/9/2024 12:08,963,Delivered
2286,192,10/25/2024 4:29,10/25/2024 4:45,243,Delivered
2287,174,11/5/2024 8:32,11/5/2024 8:43,741,Delivered
2288,7,10/12/2024 8:11,10/12/2024 8:22,1025,Delivered
2289,146,11/23/2024 23:52,11/24/2024 0:06,617,Delivered
2290,267,11/10/2024 9:09,11/10/2024 9:23,232,Delivered
2291,299,10/19/2024 8:39,10/19/2024 8:53,393,Delivered
2292,165,10/7/2024 5:13,10/7/2024 5:26,371,Delivered
2293,115,10/14/2024 0:52,10/14/2024 1:00,279,Delivered
2294,183,10/19/2024 3:19,10/19/2024 3:33,459,Delivered
2295,167,11/2/2024 11:14,11/2/2024 11:26,425,Delivered
2296,53,10/28/2024 12:21,10/28/2024 12:33,574,Delivered
2297,183,11/10/2024 0:48,11/10/2024 1:04,928,Delivered
2298,192,10/17/2024 4:47,10/17/2024 5:01,396,Delivered
2299,124,10/11/2024 5:38,10/11/2024 5:48,1167,Delivered
2300,84,10/7/2024 14:55,10/7/2024 15:11,107,Delivered
2301,149,11/11/2024 2:34,11/11/2024 2:44,146,Delivered
2302,171,10/12/2024 17:20,10/12/2024 17:28,868,Delivered
2303,289,10/22/2024 11:08,10/22/2024 11:20,330,Delivered
2304,178,10/18/2024 8:37,10/18/2024 8:48,270,Delivered
2305,287,11/8/2024 14:49,11/8/2024 15:03,562,Delivered
2306,20,9/27/2024 10:51,9/27/2024 11:01,1308,Delivered
2307,140,11/18/2024 10:58,11/18/2024 11:14,867,Delivered
2308,191,11/2/2024 16:02,11/2/2024 16:16,648,Delivered
2309,7,11/5/2024 2:51,11/5/2024 3:08,1031,Delivered
2310,191,10/19/2024 9:59,10/19/2024 10:11,969,Delivered
2311,264,10/6/2024 15:26,10/6/2024 15:41,951,Delivered
2312,81,10/2/2024 18:22,10/2/2024 18:37,844,Delivered
2313,63,10/23/2024 7:42,10/23/2024 7:55,320,Delivered
2314,261,11/20/2024 6:33,11/20/2024 6:42,167,Delivered
2315,130,11/5/2024 21:36,11/5/2024 21:47,1092,Delivered
2316,65,10/12/2024 4:58,10/12/2024 5:09,791,Delivered
2317,43,10/25/2024 2:40,10/25/2024 2:51,1103,Delivered
2318,199,11/15/2024 9:31,11/15/2024 9:40,931,Delivered
2319,158,11/12/2024 13:56,11/12/2024 14:11,261,Delivered
2320,98,11/11/2024 0:22,11/11/2024 0:34,214,Delivered
2321,101,10/20/2024 15:05,,771,Cancelled
2322,128,11/17/2024 6:03,11/17/2024 6:16,869,Delivered
2323,25,10/25/2024 0:51,10/25/2024 1:03,143,Delivered
2324,241,10/23/2024 6:03,10/23/2024 6:19,996,Delivered
2325,153,11/24/2024 3:59,11/24/2024 4:12,110,Delivered
2326,113,10/27/2024 3:00,10/27/2024 3:17,111,Delivered
2327,254,10/4/2024 13:43,10/4/2024 13:53,647,Delivered
2328,65,11/23/2024 20:27,11/23/2024 20:44,1293,Delivered
2329,218,10/10/2024 1:03,10/10/2024 1:15,1292,Delivered
2330,108,10/6/2024 8:13,10/6/2024 8:24,656,Delivered
2331,114,10/14/2024 11:37,10/14/2024 11:47,464,Delivered
2332,145,11/17/2024 11:57,11/17/2024 12:11,992,Delivered
2333,170,9/29/2024 19:15,9/29/2024 19:26,340,Delivered
2334,148,10/18/2024 17:43,10/18/2024 17:58,767,Delivered
2335,55,11/16/2024 15:25,11/16/2024 15:42,187,Delivered
2336,125,10/29/2024 16:37,10/29/2024 16:50,1164,Delivered
2337,252,10/12/2024 17:21,10/12/2024 17:31,1206,Delivered
2338,142,10/4/2024 12:03,10/4/2024 12:12,484,Delivered
2339,83,10/20/2024 12:09,10/20/2024 12:19,530,Delivered
2340,298,10/23/2024 8:52,10/23/2024 9:01,1142,Delivered
2341,6,10/7/2024 1:02,10/7/2024 1:15,1322,Delivered
2342,114,10/14/2024 9:12,10/14/2024 9:23,260,Delivered
2343,228,11/3/2024 5:45,11/3/2024 5:59,198,Delivered
2344,283,10/31/2024 22:28,10/31/2024 22:42,1111,Delivered
2345,171,10/29/2024 10:21,10/29/2024 10:29,937,Delivered
2346,238,11/12/2024 3:22,11/12/2024 3:34,577,Delivered
2347,265,9/26/2024 14:25,9/26/2024 14:34,1433,Delivered
2348,194,10/3/2024 23:54,10/4/2024 0:09,883,Delivered
2349,58,11/8/2024 7:42,11/8/2024 7:57,787,Delivered
2350,205,10/28/2024 3:28,10/28/2024 3:43,255,Delivered
2351,66,10/3/2024 8:30,10/3/2024 8:43,724,Delivered
2352,103,10/14/2024 11:49,10/14/2024 12:00,1274,Delivered
2353,103,11/21/2024 20:03,11/21/2024 20:16,1004,Delivered
2354,127,11/15/2024 1:40,11/15/2024 1:56,1401,Delivered
2355,161,10/2/2024 0:48,10/2/2024 1:00,962,Delivered
2356,205,11/5/2024 17:24,11/5/2024 17:36,782,Delivered
2357,230,11/8/2024 16:24,11/8/2024 16:35,1393,Delivered
2358,112,11/17/2024 0:12,11/17/2024 0:26,1084,Delivered
2359,47,11/3/2024 19:55,11/3/2024 20:07,845,Delivered
2360,82,10/19/2024 15:18,10/19/2024 15:34,1448,Delivered
2361,275,11/15/2024 21:15,11/15/2024 21:32,978,Delivered
2362,55,11/1/2024 6:29,11/1/2024 6:43,1117,Delivered
2363,246,10/30/2024 16:01,10/30/2024 16:11,1307,Delivered
2364,228,10/10/2024 6:44,10/10/2024 7:00,406,Delivered
2365,291,10/12/2024 10:50,10/12/2024 11:05,1237,Delivered
2366,229,10/4/2024 5:14,,496,Cancelled
2367,2,11/21/2024 10:32,11/21/2024 10:42,332,Delivered
2368,41,11/16/2024 13:36,11/16/2024 13:44,373,Delivered
2369,277,11/17/2024 6:54,11/17/2024 7:05,1275,Delivered
2370,174,11/10/2024 15:31,11/10/2024 15:47,767,Delivered
2371,8,10/7/2024 18:11,10/7/2024 18:27,1106,Delivered
2372,150,10/7/2024 5:34,10/7/2024 5:42,430,Delivered
2373,34,9/26/2024 19:47,9/26/2024 20:00,750,Delivered
2374,272,10/19/2024 23:03,10/19/2024 23:13,955,Delivered
2375,151,10/6/2024 18:19,10/6/2024 18:33,1260,Delivered
2376,140,11/13/2024 23:18,11/13/2024 23:28,716,Delivered
2377,70,11/12/2024 10:32,11/12/2024 10:45,1377,Delivered
2378,224,10/11/2024 4:32,10/11/2024 4:49,974,Delivered
2379,288,11/3/2024 14:14,11/3/2024 14:28,1122,Delivered
2380,114,10/19/2024 17:47,10/19/2024 17:57,1190,Delivered
2381,276,10/9/2024 2:14,10/9/2024 2:31,1391,Delivered
2382,191,10/17/2024 14:12,10/17/2024 14:24,119,Delivered
2383,229,10/27/2024 22:28,10/27/2024 22:40,110,Delivered
2384,238,10/23/2024 0:38,10/23/2024 0:54,504,Delivered
2385,284,10/23/2024 11:05,10/23/2024 11:13,709,Delivered
2386,174,10/17/2024 10:13,10/17/2024 10:30,1009,Delivered
2387,213,10/14/2024 23:45,10/14/2024 23:53,325,Delivered
2388,173,10/25/2024 11:08,10/25/2024 11:25,1029,Delivered
2389,70,11/19/2024 2:00,11/19/2024 2:15,645,Delivered
2390,237,11/11/2024 3:26,11/11/2024 3:40,1117,Delivered
2391,38,10/17/2024 15:43,10/17/2024 15:57,158,Delivered
2392,236,10/9/2024 5:35,10/9/2024 5:52,609,Delivered
2393,2,11/3/2024 19:12,11/3/2024 19:27,510,Delivered
2394,157,11/14/2024 10:57,11/14/2024 11:13,1340,Delivered
2395,60,11/3/2024 3:59,11/3/2024 4:11,651,Delivered
2396,75,11/15/2024 23:22,11/15/2024 23:38,929,Delivered
2397,235,11/1/2024 15:26,11/1/2024 15:34,330,Delivered
2398,127,11/18/2024 19:02,11/18/2024 19:10,791,Delivered
2399,232,11/1/2024 15:18,11/1/2024 15:33,654,Delivered
2400,9,10/27/2024 6:02,10/27/2024 6:14,773,Delivered
2401,120,10/6/2024 12:33,10/6/2024 12:45,116,Delivered
2402,43,11/20/2024 16:09,11/20/2024 16:26,383,Delivered
2403,274,10/23/2024 5:44,10/23/2024 5:57,1144,Delivered
2404,6,11/23/2024 13:43,11/23/2024 14:00,195,Delivered
2405,156,11/3/2024 6:25,11/3/2024 6:38,1097,Delivered
2406,124,10/7/2024 1:52,10/7/2024 2:01,1382,Delivered
2407,16,10/4/2024 9:08,10/4/2024 9:24,1158,Delivered
2408,194,11/14/2024 23:36,11/14/2024 23:53,1124,Delivered
2409,194,10/2/2024 5:24,10/2/2024 5:33,867,Delivered
2410,100,10/15/2024 2:09,10/15/2024 2:21,510,Delivered
2411,281,11/20/2024 13:30,11/20/2024 13:38,664,Delivered
2412,251,10/12/2024 19:08,10/12/2024 19:18,1137,Delivered
2413,181,10/9/2024 23:10,10/9/2024 23:25,1179,Delivered
2414,251,10/9/2024 15:00,10/9/2024 15:10,734,Delivered
2415,92,11/12/2024 2:08,11/12/2024 2:19,1260,Delivered
2416,230,11/13/2024 6:27,11/13/2024 6:35,891,Delivered
2417,153,11/15/2024 4:16,11/15/2024 4:33,440,Delivered
2418,55,10/24/2024 23:29,10/24/2024 23:46,287,Delivered
2419,32,11/2/2024 1:24,11/2/2024 1:37,126,Delivered
2420,43,9/26/2024 20:49,9/26/2024 21:00,805,Delivered
2421,103,10/30/2024 18:08,10/30/2024 18:21,594,Delivered
2422,225,11/1/2024 7:33,11/1/2024 7:47,614,Delivered
2423,160,10/27/2024 10:56,10/27/2024 11:09,391,Delivered
2424,37,9/29/2024 1:53,,507,Cancelled
2425,46,11/23/2024 12:14,11/23/2024 12:31,1392,Delivered
2426,285,9/28/2024 5:12,9/28/2024 5:24,1208,Delivered
2427,221,10/31/2024 23:23,10/31/2024 23:38,1057,Delivered
2428,134,11/8/2024 2:03,11/8/2024 2:20,892,Delivered
2429,218,11/6/2024 11:44,11/6/2024 11:58,1163,Delivered
2430,127,11/7/2024 5:45,11/7/2024 5:58,1293,Delivered
2431,67,10/3/2024 14:21,10/3/2024 14:32,906,Delivered
2432,254,10/10/2024 0:08,10/10/2024 0:16,331,Delivered
2433,193,11/13/2024 19:28,11/13/2024 19:42,460,Delivered
2434,287,10/23/2024 1:48,10/23/2024 2:05,1243,Delivered
2435,93,10/7/2024 8:54,10/7/2024 9:02,319,Delivered
2436,31,10/21/2024 10:08,10/21/2024 10:21,1435,Delivered
2437,45,10/27/2024 9:11,10/27/2024 9:25,349,Delivered
2438,23,10/19/2024 10:46,10/19/2024 11:00,576,Delivered
2439,291,10/12/2024 20:48,10/12/2024 21:05,258,Delivered
2440,102,10/17/2024 19:53,10/17/2024 20:01,1158,Delivered
2441,74,10/17/2024 19:35,10/17/2024 19:52,1467,Delivered
2442,8,11/6/2024 1:06,11/6/2024 1:15,858,Delivered
2443,208,10/5/2024 6:53,10/5/2024 7:08,558,Delivered
2444,43,11/21/2024 0:53,11/21/2024 1:02,496,Delivered
2445,47,10/12/2024 8:14,10/12/2024 8:28,802,Delivered
2446,127,10/27/2024 2:48,10/27/2024 2:57,768,Delivered
2447,144,11/3/2024 11:23,11/3/2024 11:36,121,Delivered
2448,39,10/11/2024 13:17,10/11/2024 13:31,1396,Delivered
2449,56,10/26/2024 4:01,10/26/2024 4:13,193,Delivered
2450,253,11/9/2024 21:37,11/9/2024 21:48,988,Delivered
2451,215,10/29/2024 18:47,10/29/2024 19:04,1152,Delivered
2452,132,10/26/2024 13:07,,977,Cancelled
2453,89,9/30/2024 12:14,9/30/2024 12:31,683,Delivered
2454,38,10/16/2024 22:25,10/16/2024 22:38,895,Delivered
2455,91,10/8/2024 21:47,10/8/2024 22:02,1240,Delivered
2456,24,10/30/2024 9:13,10/30/2024 9:26,1472,Delivered
2457,270,10/30/2024 3:59,10/30/2024 4:13,1282,Delivered
2458,132,10/5/2024 3:33,10/5/2024 3:48,980,Delivered
2459,180,10/15/2024 6:24,10/15/2024 6:40,845,Delivered
2460,87,11/21/2024 20:15,11/21/2024 20:23,317,Delivered
2461,257,11/3/2024 16:41,11/3/2024 16:54,310,Delivered
2462,68,11/1/2024 16:15,11/1/2024 16:27,337,Delivered
2463,158,11/1/2024 10:09,11/1/2024 10:26,846,Delivered
2464,288,10/7/2024 5:16,10/7/2024 5:25,1404,Delivered
2465,286,10/31/2024 23:47,10/31/2024 23:56,465,Delivered
2466,152,10/11/2024 7:52,10/11/2024 8:08,1304,Delivered
2467,77,10/3/2024 18:32,10/3/2024 18:44,1384,Delivered
2468,68,11/5/2024 14:29,11/5/2024 14:38,224,Delivered
2469,238,11/20/2024 7:12,11/20/2024 7:23,459,Delivered
2470,123,10/4/2024 12:15,10/4/2024 12:30,1233,Delivered
2471,85,11/12/2024 15:04,11/12/2024 15:17,1192,Delivered
2472,155,10/10/2024 21:29,10/10/2024 21:40,543,Delivered
2473,10,10/7/2024 1:43,10/7/2024 1:54,796,Delivered
2474,211,10/8/2024 21:59,10/8/2024 22:12,1233,Delivered
2475,72,10/24/2024 1:48,10/24/2024 1:59,1303,Delivered
2476,66,11/10/2024 13:55,11/10/2024 14:11,1206,Delivered
2477,261,10/3/2024 1:14,10/3/2024 1:22,794,Delivered
2478,110,10/9/2024 17:11,10/9/2024 17:21,861,Delivered
2479,68,10/6/2024 22:30,10/6/2024 22:45,689,Delivered
2480,19,10/23/2024 9:49,10/23/2024 9:58,1433,Delivered
2481,39,11/8/2024 18:38,11/8/2024 18:51,223,Delivered
2482,178,10/31/2024 2:23,10/31/2024 2:33,491,Delivered
2483,134,10/26/2024 18:11,10/26/2024 18:21,241,Delivered
2484,178,11/17/2024 4:55,11/17/2024 5:11,1174,Delivered
2485,200,11/16/2024 21:21,11/16/2024 21:36,667,Delivered
2486,42,11/11/2024 12:34,11/11/2024 12:43,524,Delivered
2487,2,10/28/2024 10:09,10/28/2024 10:25,207,Delivered
2488,289,9/28/2024 20:39,9/28/2024 20:54,1404,Delivered
2489,251,11/16/2024 9:14,11/16/2024 9:23,1473,Delivered
2490,39,11/7/2024 14:58,11/7/2024 15:15,1421,Delivered
2491,246,11/14/2024 12:39,11/14/2024 12:50,600,Delivered
2492,287,11/8/2024 3:28,11/8/2024 3:40,437,Delivered
2493,140,11/21/2024 5:44,11/21/2024 5:56,563,Delivered
2494,97,10/12/2024 12:20,10/12/2024 12:29,1426,Delivered
2495,28,10/9/2024 11:49,10/9/2024 11:57,775,Delivered
2496,56,10/25/2024 15:58,10/25/2024 16:12,1259,Delivered
2497,80,9/27/2024 12:20,9/27/2024 12:36,343,Delivered
2498,82,11/4/2024 1:24,11/4/2024 1:41,667,Delivered
2499,174,11/6/2024 1:13,11/6/2024 1:26,430,Delivered
2500,245,10/19/2024 5:36,10/19/2024 5:53,253,Delivered
2501,25,10/8/2024 7:22,10/8/2024 7:38,1205,Delivered
2502,257,10/10/2024 5:25,10/10/2024 5:36,1009,Delivered
2503,289,11/4/2024 6:39,11/4/2024 6:49,888,Delivered
2504,257,10/29/2024 6:37,10/29/2024 6:46,943,Delivered
2505,184,11/20/2024 6:42,11/20/2024 6:59,730,Delivered
2506,238,11/15/2024 3:59,11/15/2024 4:16,334,Delivered
2507,8,10/12/2024 6:15,10/12/2024 6:28,377,Delivered
